,Year,Indicator,State Name,Data Value
2503,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Hawaii,389.0
2504,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Idaho,0.0
2505,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Illinois,6077.0
2506,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Indiana,3881.0
2507,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Iowa,698.0
2508,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Kansas,406.0
2509,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Kentucky,3954.0
2510,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Maine,805.0
2511,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Maryland,7059.0
2512,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Massachusetts,3407.0
2513,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Michigan,4038.0
2514,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Minnesota,0.0
2515,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Mississippi,1068.0
2516,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Missouri,3112.0
2517,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Montana,0.0
2518,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Nevada,2778.0
2519,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",New Hampshire,508.0
2520,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",New Jersey,5433.0
2521,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",New Mexico,2034.0
2522,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",New York,6602.0
2523,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",North Carolina,5436.0
2524,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Ohio,5914.0
2525,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Oklahoma,1786.0
2526,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Oregon,1654.0
2527,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Rhode Island,933.0
2528,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",South Carolina,4362.0
2529,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",South Dakota,179.0
2530,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Tennessee,6491.0
2531,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Texas,6445.0
2532,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Utah,3449.0
2533,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Vermont,341.0
2534,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Virginia,3747.0
2535,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Washington,3323.0
2536,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",West Virginia,2429.0
2537,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Wisconsin,3423.0
2538,2019,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",Wyoming,350.0
2539,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Alabama,0.0
2540,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Alaska,662.0
2541,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Arizona,11073.0
2542,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Arkansas,0.0
2543,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",California,15919.0
2544,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Colorado,4127.0
2545,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Connecticut,11706.0
2546,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Delaware,4042.0
2547,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",District of Columbia,2654.0
2548,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Florida,11037.0
2549,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Georgia,7896.0
2550,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Hawaii,551.0
2551,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Idaho,0.0
2552,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Illinois,22557.0
2553,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Indiana,10259.0
2554,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Iowa,1513.0
2555,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Kansas,677.0
2556,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Kentucky,11274.0
2557,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Maine,3315.0
2558,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Maryland,24706.0
2559,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Massachusetts,22936.0
2560,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Michigan,13810.0
2561,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Minnesota,0.0
2562,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Mississippi,1819.0
2563,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Missouri,12529.0
2564,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Montana,0.0
2565,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Nevada,3645.0
2566,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",New Hampshire,4481.0
2567,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",New Jersey,28110.0
2568,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",New Mexico,3176.0
2569,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",New York,19385.0
2570,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",North Carolina,19225.0
2571,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Ohio,38654.0
2572,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Oklahoma,2458.0
2573,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Oregon,2460.0
2574,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Rhode Island,3167.0
2575,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",South Carolina,9034.0
2576,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",South Dakota,370.0
2577,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Tennessee,15812.0
2578,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Texas,9526.0
2579,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Utah,3986.0
2580,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Vermont,1258.0
2581,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Virginia,13130.0
2582,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Washington,5916.0
2583,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",West Virginia,7898.0
2584,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Wisconsin,8927.0
2585,2019,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Wyoming,448.0
2586,2019,Number of Deaths,Alabama,634030.0
2587,2019,Number of Deaths,Alaska,53484.0
2588,2019,Number of Deaths,Arizona,722289.0
2589,2019,Number of Deaths,Arkansas,383804.0
2590,2019,Number of Deaths,California,3219523.0
2591,2019,Number of Deaths,Colorado,474111.0
2592,2019,Number of Deaths,Connecticut,379582.0
2593,2019,Number of Deaths,Delaware,111452.0
2594,2019,Number of Deaths,District of Columbia,71722.0
2595,2019,Number of Deaths,Florida,2490647.0
2596,2019,Number of Deaths,Georgia,1023149.0
2597,2019,Number of Deaths,Hawaii,139941.0
2598,2019,Number of Deaths,Idaho,170651.0
2599,2019,Number of Deaths,Illinois,1263452.0
2600,2019,Number of Deaths,Indiana,790000.0
2601,2019,Number of Deaths,Iowa,362642.0
2602,2019,Number of Deaths,Kansas,317138.0
2603,2019,Number of Deaths,Kentucky,580391.0
2604,2019,Number of Deaths,Louisiana,549248.0
2605,2019,Number of Deaths,Maine,177363.0
2606,2019,Number of Deaths,Maryland,603342.0
2607,2019,Number of Deaths,Massachusetts,715234.0
2608,2019,Number of Deaths,Michigan,1159434.0
2609,2019,Number of Deaths,Minnesota,538459.0
2610,2019,Number of Deaths,Mississippi,379916.0
2611,2019,Number of Deaths,Missouri,772352.0
2612,2019,Number of Deaths,Montana,123837.0
2613,2019,Number of Deaths,Nebraska,204979.0
2614,2019,Number of Deaths,Nevada,310841.0
2615,2019,Number of Deaths,New Hampshire,149154.0
2616,2019,Number of Deaths,New Jersey,889567.0
2617,2019,Number of Deaths,New Mexico,223615.0
2618,2019,Number of Deaths,New York,1200924.0
2619,2019,Number of Deaths,North Carolina,1145830.0
2620,2019,Number of Deaths,North Dakota,86122.0
2621,2019,Number of Deaths,Ohio,1479820.0
2622,2019,Number of Deaths,Oklahoma,473206.0
2623,2019,Number of Deaths,Oregon,440492.0
2624,2019,Number of Deaths,Pennsylvania,1616471.0
2625,2019,Number of Deaths,Rhode Island,126369.0
2626,2019,Number of Deaths,South Carolina,593922.0
2627,2019,Number of Deaths,South Dakota,99007.0
2628,2019,Number of Deaths,Tennessee,897728.0
2629,2019,Number of Deaths,Texas,2442420.0
2630,2019,Number of Deaths,Utah,230380.0
2631,2019,Number of Deaths,Vermont,68254.0
2632,2019,Number of Deaths,Virginia,825756.0
2633,2019,Number of Deaths,Washington,691003.0
2634,2019,Number of Deaths,West Virginia,273028.0
2635,2019,Number of Deaths,Wisconsin,639111.0
2636,2019,Number of Deaths,Wyoming,56144.0
2637,2019,Number of Drug Overdose Deaths,Alabama,8643.0
2638,2019,Number of Drug Overdose Deaths,Alaska,1544.0
2639,2019,Number of Drug Overdose Deaths,Arizona,21988.0
2640,2019,Number of Drug Overdose Deaths,Arkansas,4739.0
2641,2019,Number of Drug Overdose Deaths,California,70935.0
2642,2019,Number of Drug Overdose Deaths,Colorado,12262.0
2643,2019,Number of Drug Overdose Deaths,Connecticut,13631.0
2644,2019,Number of Drug Overdose Deaths,Delaware,4905.0
2645,2019,Number of Drug Overdose Deaths,District of Columbia,3800.0
2646,2019,Number of Drug Overdose Deaths,Florida,61701.0
2647,2019,Number of Drug Overdose Deaths,Georgia,16503.0
2648,2019,Number of Drug Overdose Deaths,Hawaii,2750.0
2649,2019,Number of Drug Overdose Deaths,Idaho,3060.0
2650,2019,Number of Drug Overdose Deaths,Illinois,31908.0
2651,2019,Number of Drug Overdose Deaths,Indiana,19546.0
2652,2019,Number of Drug Overdose Deaths,Iowa,3615.0
2653,2019,Number of Drug Overdose Deaths,Kansas,4433.0
2654,2019,Number of Drug Overdose Deaths,Kentucky,15953.0
2655,2019,Number of Drug Overdose Deaths,Louisiana,14106.0
2656,2019,Number of Drug Overdose Deaths,Maine,3991.0
2657,2019,Number of Drug Overdose Deaths,Maryland,28002.0
2658,2019,Number of Drug Overdose Deaths,Massachusetts,26280.0
2659,2019,Number of Drug Overdose Deaths,Michigan,28803.0
2660,2019,Number of Drug Overdose Deaths,Minnesota,8585.0
2661,2019,Number of Drug Overdose Deaths,Mississippi,3816.0
2662,2019,Number of Drug Overdose Deaths,Missouri,19399.0
2663,2019,Number of Drug Overdose Deaths,Montana,1566.0
2664,2019,Number of Drug Overdose Deaths,Nebraska,1747.0
2665,2019,Number of Drug Overdose Deaths,Nevada,8917.0
2666,2019,Number of Drug Overdose Deaths,New Hampshire,5015.0
2667,2019,Number of Drug Overdose Deaths,New Jersey,33118.0
2668,2019,Number of Drug Overdose Deaths,New Mexico,6716.0
2669,2019,Number of Drug Overdose Deaths,New York,25479.0
2670,2019,Number of Drug Overdose Deaths,North Carolina,27258.0
2671,2019,Number of Drug Overdose Deaths,North Dakota,951.0
2672,2019,Number of Drug Overdose Deaths,Ohio,49592.0
2673,2019,Number of Drug Overdose Deaths,Oklahoma,7467.0
2674,2019,Number of Drug Overdose Deaths,Oregon,6926.0
2675,2019,Number of Drug Overdose Deaths,Pennsylvania,52089.0
2676,2019,Number of Drug Overdose Deaths,Rhode Island,4052.0
2677,2019,Number of Drug Overdose Deaths,South Carolina,13150.0
2678,2019,Number of Drug Overdose Deaths,South Dakota,882.0
2679,2019,Number of Drug Overdose Deaths,Tennessee,23764.0
2680,2019,Number of Drug Overdose Deaths,Texas,35795.0
2681,2019,Number of Drug Overdose Deaths,Utah,6984.0
2682,2019,Number of Drug Overdose Deaths,Vermont,1615.0
2683,2019,Number of Drug Overdose Deaths,Virginia,17822.0
2684,2019,Number of Drug Overdose Deaths,Washington,14446.0
2685,2019,Number of Drug Overdose Deaths,West Virginia,10079.0
2686,2019,Number of Drug Overdose Deaths,Wisconsin,13617.0
2687,2019,Number of Drug Overdose Deaths,Wyoming,797.0
2688,2019,"Opioids (T40.0-T40.4,T40.6)",Alabama,0.0
2689,2019,"Opioids (T40.0-T40.4,T40.6)",Alaska,962.0
2690,2019,"Opioids (T40.0-T40.4,T40.6)",Arizona,14594.0
2691,2019,"Opioids (T40.0-T40.4,T40.6)",Arkansas,0.0
2692,2019,"Opioids (T40.0-T40.4,T40.6)",California,21366.0
2693,2019,"Opioids (T40.0-T40.4,T40.6)",Colorado,6385.0
2694,2019,"Opioids (T40.0-T40.4,T40.6)",Connecticut,12341.0
2695,2019,"Opioids (T40.0-T40.4,T40.6)",Delaware,4373.0
2696,2019,"Opioids (T40.0-T40.4,T40.6)",District of Columbia,2840.0
2697,2019,"Opioids (T40.0-T40.4,T40.6)",Florida,11776.0
2698,2019,"Opioids (T40.0-T40.4,T40.6)",Georgia,10025.0
2699,2019,"Opioids (T40.0-T40.4,T40.6)",Hawaii,729.0
2700,2019,"Opioids (T40.0-T40.4,T40.6)",Idaho,0.0
2701,2019,"Opioids (T40.0-T40.4,T40.6)",Illinois,25558.0
2702,2019,"Opioids (T40.0-T40.4,T40.6)",Indiana,11553.0
2703,2019,"Opioids (T40.0-T40.4,T40.6)",Iowa,1682.0
2704,2019,"Opioids (T40.0-T40.4,T40.6)",Kansas,839.0
2705,2019,"Opioids (T40.0-T40.4,T40.6)",Kentucky,11865.0
2706,2019,"Opioids (T40.0-T40.4,T40.6)",Maine,3390.0
2707,2019,"Opioids (T40.0-T40.4,T40.6)",Maryland,25187.0
2708,2019,"Opioids (T40.0-T40.4,T40.6)",Massachusetts,23345.0
2709,2019,"Opioids (T40.0-T40.4,T40.6)",Michigan,14942.0
2710,2019,"Opioids (T40.0-T40.4,T40.6)",Minnesota,0.0
2711,2019,"Opioids (T40.0-T40.4,T40.6)",Mississippi,2141.0
2712,2019,"Opioids (T40.0-T40.4,T40.6)",Missouri,13466.0
2713,2019,"Opioids (T40.0-T40.4,T40.6)",Montana,0.0
2714,2019,"Opioids (T40.0-T40.4,T40.6)",Nevada,5001.0
2715,2019,"Opioids (T40.0-T40.4,T40.6)",New Hampshire,4494.0
2716,2019,"Opioids (T40.0-T40.4,T40.6)",New Jersey,29675.0
2717,2019,"Opioids (T40.0-T40.4,T40.6)",New Mexico,4323.0
2718,2019,"Opioids (T40.0-T40.4,T40.6)",New York,20955.0
2719,2019,"Opioids (T40.0-T40.4,T40.6)",North Carolina,21759.0
2720,2019,"Opioids (T40.0-T40.4,T40.6)",Ohio,40407.0
2721,2019,"Opioids (T40.0-T40.4,T40.6)",Oklahoma,3123.0
2722,2019,"Opioids (T40.0-T40.4,T40.6)",Oregon,3920.0
2723,2019,"Opioids (T40.0-T40.4,T40.6)",Rhode Island,3286.0
2724,2019,"Opioids (T40.0-T40.4,T40.6)",South Carolina,10020.0
2725,2019,"Opioids (T40.0-T40.4,T40.6)",South Dakota,379.0
2726,2019,"Opioids (T40.0-T40.4,T40.6)",Tennessee,17287.0
2727,2019,"Opioids (T40.0-T40.4,T40.6)",Texas,16825.0
2728,2019,"Opioids (T40.0-T40.4,T40.6)",Utah,4812.0
2729,2019,"Opioids (T40.0-T40.4,T40.6)",Vermont,1331.0
2730,2019,"Opioids (T40.0-T40.4,T40.6)",Virginia,14741.0
2731,2019,"Opioids (T40.0-T40.4,T40.6)",Washington,9232.0
2732,2019,"Opioids (T40.0-T40.4,T40.6)",West Virginia,8150.0
2733,2019,"Opioids (T40.0-T40.4,T40.6)",Wisconsin,10525.0
2734,2019,"Opioids (T40.0-T40.4,T40.6)",Wyoming,508.0
2735,2019,Percent with drugs specified,Alabama,930.82926418
2736,2019,Percent with drugs specified,Alaska,1183.88220074
2737,2019,Percent with drugs specified,Arizona,1146.15717988
2738,2019,Percent with drugs specified,Arkansas,1048.571964
2739,2019,Percent with drugs specified,California,1085.5007229
2740,2019,Percent with drugs specified,Colorado,1087.84369257
2741,2019,Percent with drugs specified,Connecticut,1196.62150272
2742,2019,Percent with drugs specified,Delaware,1171.81790697
2743,2019,Percent with drugs specified,District of Columbia,1186.38790857
2744,2019,Percent with drugs specified,Florida,1068.98503784
2745,2019,Percent with drugs specified,Georgia,1131.05955886
2746,2019,Percent with drugs specified,Hawaii,1163.65028045
2747,2019,Percent with drugs specified,Idaho,1047.41866078
2748,2019,Percent with drugs specified,Illinois,1167.04200893
2749,2019,Percent with drugs specified,Indiana,1116.51419782
2750,2019,Percent with drugs specified,Iowa,1128.95658882
2751,2019,Percent with drugs specified,Kansas,1069.08821952
2752,2019,Percent with drugs specified,Kentucky,1111.7686590399999
2753,2019,Percent with drugs specified,Louisiana,665.04597307
2754,2019,Percent with drugs specified,Maine,1196.6319619
2755,2019,Percent with drugs specified,Maryland,1182.38031078
2756,2019,Percent with drugs specified,Massachusetts,1185.347207
2757,2019,Percent with drugs specified,Michigan,1084.38358536
2758,2019,Percent with drugs specified,Minnesota,1031.85019459
2759,2019,Percent with drugs specified,Mississippi,1121.04252858
2760,2019,Percent with drugs specified,Missouri,1101.28523752
2761,2019,Percent with drugs specified,Montana,1036.61789997
2762,2019,Percent with drugs specified,Nebraska,1002.36971242
2763,2019,Percent with drugs specified,Nevada,1184.30533379
2764,2019,Percent with drugs specified,New Hampshire,1187.15108048
2765,2019,Percent with drugs specified,New Jersey,1174.97512595
2766,2019,Percent with drugs specified,New Mexico,1188.81831223
2767,2019,Percent with drugs specified,New York,1167.09683377
2768,2019,Percent with drugs specified,North Carolina,1175.67625766
2769,2019,Percent with drugs specified,North Dakota,1017.19933932
2770,2019,Percent with drugs specified,Ohio,1141.35789053
2771,2019,Percent with drugs specified,Oklahoma,1187.98233012
2772,2019,Percent with drugs specified,Oregon,1160.82504271
2773,2019,Percent with drugs specified,Pennsylvania,946.00112951
2774,2019,Percent with drugs specified,Rhode Island,1178.24633469
2775,2019,Percent with drugs specified,South Carolina,1179.77160115
2776,2019,Percent with drugs specified,South Dakota,1191.6906682
2777,2019,Percent with drugs specified,Tennessee,1155.07208926
2778,2019,Percent with drugs specified,Texas,1098.30454591
2779,2019,Percent with drugs specified,Utah,1170.57554949
2780,2019,Percent with drugs specified,Vermont,1188.0584808
2781,2019,Percent with drugs specified,Virginia,1190.90754265
2782,2019,Percent with drugs specified,Washington,1162.81622194
2783,2019,Percent with drugs specified,West Virginia,1196.17007281
2784,2019,Percent with drugs specified,Wisconsin,1170.50379877
2785,2019,Percent with drugs specified,Wyoming,1166.1939619300001
2786,2019,Psychostimulants with abuse potential (T43.6),Alabama,0.0
2787,2019,Psychostimulants with abuse potential (T43.6),Alaska,752.0
2788,2019,Psychostimulants with abuse potential (T43.6),Arizona,8050.0
2789,2019,Psychostimulants with abuse potential (T43.6),Arkansas,0.0
2790,2019,Psychostimulants with abuse potential (T43.6),California,20223.0
2791,2019,Psychostimulants with abuse potential (T43.6),Colorado,3788.0
2792,2019,Psychostimulants with abuse potential (T43.6),Connecticut,773.0
2793,2019,Psychostimulants with abuse potential (T43.6),Delaware,228.0
2794,2019,Psychostimulants with abuse potential (T43.6),District of Columbia,62.0
2795,2019,Psychostimulants with abuse potential (T43.6),Florida,2534.0
2796,2019,Psychostimulants with abuse potential (T43.6),Georgia,5027.0
2797,2019,Psychostimulants with abuse potential (T43.6),Hawaii,1932.0
2798,2019,Psychostimulants with abuse potential (T43.6),Idaho,0.0
2799,2019,Psychostimulants with abuse potential (T43.6),Illinois,2938.0
2800,2019,Psychostimulants with abuse potential (T43.6),Indiana,4566.0
2801,2019,Psychostimulants with abuse potential (T43.6),Iowa,1513.0
2802,2019,Psychostimulants with abuse potential (T43.6),Kansas,724.0
2803,2019,Psychostimulants with abuse potential (T43.6),Kentucky,4927.0
2804,2019,Psychostimulants with abuse potential (T43.6),Maine,638.0
2805,2019,Psychostimulants with abuse potential (T43.6),Maryland,876.0
2806,2019,Psychostimulants with abuse potential (T43.6),Massachusetts,1025.0
2807,2019,Psychostimulants with abuse potential (T43.6),Michigan,1332.0
2808,2019,Psychostimulants with abuse potential (T43.6),Minnesota,0.0
2809,2019,Psychostimulants with abuse potential (T43.6),Mississippi,1257.0
2810,2019,Psychostimulants with abuse potential (T43.6),Missouri,4863.0
2811,2019,Psychostimulants with abuse potential (T43.6),Montana,0.0
2812,2019,Psychostimulants with abuse potential (T43.6),Nevada,4255.0
2813,2019,Psychostimulants with abuse potential (T43.6),New Hampshire,538.0
2814,2019,Psychostimulants with abuse potential (T43.6),New Jersey,1922.0
2815,2019,Psychostimulants with abuse potential (T43.6),New Mexico,2960.0
2816,2019,Psychostimulants with abuse potential (T43.6),New York,1460.0
2817,2019,Psychostimulants with abuse potential (T43.6),North Carolina,3500.0
2818,2019,Psychostimulants with abuse potential (T43.6),Ohio,8539.0
2819,2019,Psychostimulants with abuse potential (T43.6),Oklahoma,3697.0
2820,2019,Psychostimulants with abuse potential (T43.6),Oregon,3218.0
2821,2019,Psychostimulants with abuse potential (T43.6),Rhode Island,180.0
2822,2019,Psychostimulants with abuse potential (T43.6),South Carolina,3381.0
2823,2019,Psychostimulants with abuse potential (T43.6),South Dakota,271.0
2824,2019,Psychostimulants with abuse potential (T43.6),Tennessee,6955.0
2825,2019,Psychostimulants with abuse potential (T43.6),Texas,11037.0
2826,2019,Psychostimulants with abuse potential (T43.6),Utah,2693.0
2827,2019,Psychostimulants with abuse potential (T43.6),Vermont,0.0
2828,2019,Psychostimulants with abuse potential (T43.6),Virginia,2050.0
2829,2019,Psychostimulants with abuse potential (T43.6),Washington,6198.0
2830,2019,Psychostimulants with abuse potential (T43.6),West Virginia,4229.0
2831,2019,Psychostimulants with abuse potential (T43.6),Wisconsin,1729.0
2832,2019,Psychostimulants with abuse potential (T43.6),Wyoming,236.0
2833,2019,"Synthetic opioids, excl. methadone (T40.4)",Alabama,0.0
2834,2019,"Synthetic opioids, excl. methadone (T40.4)",Alaska,247.0
2835,2019,"Synthetic opioids, excl. methadone (T40.4)",Arizona,7956.0
2836,2019,"Synthetic opioids, excl. methadone (T40.4)",Arkansas,0.0
2837,2019,"Synthetic opioids, excl. methadone (T40.4)",California,10041.0
2838,2019,"Synthetic opioids, excl. methadone (T40.4)",Colorado,1869.0
2839,2019,"Synthetic opioids, excl. methadone (T40.4)",Connecticut,10435.0
2840,2019,"Synthetic opioids, excl. methadone (T40.4)",Delaware,3728.0
2841,2019,"Synthetic opioids, excl. methadone (T40.4)",District of Columbia,2489.0
2842,2019,"Synthetic opioids, excl. methadone (T40.4)",Florida,8864.0
2843,2019,"Synthetic opioids, excl. methadone (T40.4)",Georgia,4163.0
2844,2019,"Synthetic opioids, excl. methadone (T40.4)",Hawaii,222.0
2845,2019,"Synthetic opioids, excl. methadone (T40.4)",Idaho,0.0
2846,2019,"Synthetic opioids, excl. methadone (T40.4)",Illinois,19255.0
2847,2019,"Synthetic opioids, excl. methadone (T40.4)",Indiana,7919.0
2848,2019,"Synthetic opioids, excl. methadone (T40.4)",Iowa,983.0
2849,2019,"Synthetic opioids, excl. methadone (T40.4)",Kansas,326.0
2850,2019,"Synthetic opioids, excl. methadone (T40.4)",Kentucky,8994.0
2851,2019,"Synthetic opioids, excl. methadone (T40.4)",Maine,2857.0
2852,2019,"Synthetic opioids, excl. methadone (T40.4)",Maryland,22605.0
2853,2019,"Synthetic opioids, excl. methadone (T40.4)",Massachusetts,21693.0
2854,2019,"Synthetic opioids, excl. methadone (T40.4)",Michigan,11588.0
2855,2019,"Synthetic opioids, excl. methadone (T40.4)",Minnesota,0.0
2856,2019,"Synthetic opioids, excl. methadone (T40.4)",Mississippi,1076.0
2857,2019,"Synthetic opioids, excl. methadone (T40.4)",Missouri,10560.0
2858,2019,"Synthetic opioids, excl. methadone (T40.4)",Montana,0.0
2859,2019,"Synthetic opioids, excl. methadone (T40.4)",Nevada,1325.0
2860,2019,"Synthetic opioids, excl. methadone (T40.4)",New Hampshire,4217.0
2861,2019,"Synthetic opioids, excl. methadone (T40.4)",New Jersey,26010.0
2862,2019,"Synthetic opioids, excl. methadone (T40.4)",New Mexico,1507.0
2863,2019,"Synthetic opioids, excl. methadone (T40.4)",New York,15851.0
2864,2019,"Synthetic opioids, excl. methadone (T40.4)",North Carolina,15815.0
2865,2019,"Synthetic opioids, excl. methadone (T40.4)",Ohio,35889.0
2866,2019,"Synthetic opioids, excl. methadone (T40.4)",Oklahoma,776.0
2867,2019,"Synthetic opioids, excl. methadone (T40.4)",Oregon,1038.0
2868,2019,"Synthetic opioids, excl. methadone (T40.4)",Rhode Island,2706.0
2869,2019,"Synthetic opioids, excl. methadone (T40.4)",South Carolina,6356.0
2870,2019,"Synthetic opioids, excl. methadone (T40.4)",South Dakota,199.0
2871,2019,"Synthetic opioids, excl. methadone (T40.4)",Tennessee,12032.0
2872,2019,"Synthetic opioids, excl. methadone (T40.4)",Texas,3975.0
2873,2019,"Synthetic opioids, excl. methadone (T40.4)",Utah,1030.0
2874,2019,"Synthetic opioids, excl. methadone (T40.4)",Vermont,1100.0
2875,2019,"Synthetic opioids, excl. methadone (T40.4)",Virginia,10836.0
2876,2019,"Synthetic opioids, excl. methadone (T40.4)",Washington,3274.0
2877,2019,"Synthetic opioids, excl. methadone (T40.4)",West Virginia,6605.0
2878,2019,"Synthetic opioids, excl. methadone (T40.4)",Wisconsin,6845.0
